TIME,SATS,LATITUDE,LONGITUDE,ALT,COURSE,SPEED,PRESSURE,INTTEMP,EXTTEMP,HUMIDITY,GX,GY,GZ,AX,AY,AZ,MX,MY,MZ
18190800,10,31.386972,-97.192222,67501.64,115.78,32.14,77.39,4.88,-55.25,61.8,-12.51,-7.08,2.32,0,0,0.65,1.63,-4.25,3.66
18190900,10,31.386913,-97.192092,67512.47,117.6,30.6,77.39,4.88,-55.25,61.5,-12.57,-7.08,2.5,0,0,0.71,1.89,-4.64,3.63
18191000,10,31.386863,-97.19197,67524.28,114,27.73,77.23,4.94,-55.25,61.8,-12.45,-6.84,2.32,-0.01,0,0.65,2.09,-4.41,3.54
18191000,10,31.386863,-97.19197,67524.28,114,27.73,77.23,4.94,-55.25,61.8,-12.39,-6.84,2.69,0,0,0.66,1.96,-4.22,3.52
18191200,10,31.386791,-97.191734,67546.26,107.41,27.1,77.23,4.88,-55.25,61.8,-12.39,-7.02,2.38,-0.01,0,0.67,1.81,-4.49,3.58
18191200,10,31.386791,-97.191734,67546.26,107.41,27.1,77.23,4.94,-55.25,61.3,-12.51,-6.84,2.26,0,0,0.65,2.12,-4.58,3.59
18191300,10,31.386739,-97.191619,67557.75,120.68,27.15,77.23,4.94,-55,61.8,-12.39,-6.65,2.2,0,0,0.65,2.14,-4.2,3.59
18191400,10,31.38668,-97.19152,67568.57,123.85,26.18,77.23,4.88,-55.25,61.8,-12.33,-6.9,2.44,0,0.12,0.66,1.78,-4.22,3.58
18191400,10,31.38668,-97.19152,67568.57,123.85,26.18,77.23,4.94,-55,61.8,-12.27,-6.77,2.56,-0.01,0,0.66,1.81,-4.42,3.54
18191500,10,31.386619,-97.191421,67579.4,122.16,24.83,76.99,4.94,-55,61.5,-12.33,-7.08,2.32,-0.01,0,0.64,2.02,-4.52,3.55
18191600,10,31.386562,-97.191322,67589.25,122.16,24.83,77.23,4.94,-55,61.5,-12.27,-7.08,2.38,-0.01,0,0.69,2.07,-4.23,3.53
18191700,10,31.386491,-97.191223,67598.42,129,29.49,76.99,4.94,-55,61.4,-12.39,-7.02,2.69,-0.01,0,0.68,1.68,-4.32,3.61
18191800,10,31.386411,-97.191116,67604.99,129,29.49,77.23,4.94,-55,61.4,-12.21,-7.02,2.32,0,0,0.67,1.86,-4.62,3.64
18191800,10,31.386411,-97.191116,67604.99,129,29.49,76.99,4.94,-55,61.5,-12.33,-7.02,2.75,-0.01,0.12,0.69,2.18,-4.52,3.6
18191900,10,31.386335,-97.191017,67614.17,130,27.3,76.99,4.94,-55,61.8,-12.39,-7.02,2.44,0,0,0.65,2,-4.24,3.52
18192000,10,31.386264,-97.19091,67625,130,27.3,76.99,4.94,-55,61.8,-12.15,-7.02,2.62,0,0,0.67,1.76,-4.33,3.55
18192000,10,31.386264,-97.19091,67625,130,27.3,76.99,4.94,-55,61.8,-12.57,-6.77,2.38,0,0,0.65,1.93,-4.61,3.6
18192100,10,31.386192,-97.190811,67625,130.42,28.73,76.99,4.94,-55,61.8,-12.33,-6.9,2.38,0,0,0.64,2.14,-4.18,3.57
18192200,10,31.386116,-97.190704,67625,128.94,30.32,76.99,4.94,-55,61.2,-12.51,-6.84,2.5,0,0,0.63,1.67,-4.24,3.65
18192300,10,31.386041,-97.190589,67658.8,127.18,29.24,76.83,5,-55,61.8,-12.51,-6.96,2.5,0.01,0,0.66,1.9,-4.64,3.63
18192300,10,31.386041,-97.190589,67658.8,127.18,29.24,76.83,4.94,-55,61.8,-12.45,-6.71,2.38,0,0,0.65,2.15,-4.4,3.54
18192400,10,31.385974,-97.190483,67668.97,127.18,29.24,76.99,4.94,-54.75,61.5,-12.45,-7.02,2.38,0.01,0,0.65,1.92,-4.24,3.53
18192500,10,31.385921,-97.190368,67678.48,118.87,29.02,76.83,4.94,-54.75,61.8,-12.45,-6.84,2.62,0.01,0,0.66,1.76,-4.47,3.58
18192600,10,31.385862,-97.190246,67687.01,118.87,29.02,76.68,4.94,-54.75,61.8,-12.15,-7.2,2.38,0.01,0,0.68,2.12,-4.56,3.58
18192700,10,31.385797,-97.190132,67695.21,123.7,29.51,76.83,4.94,-54.75,61.8,-12.45,-6.96,2.32,0.01,0,0.69,1.83,-4.11,3.58
18192700,10,31.385797,-97.190132,67695.21,123.7,29.51,76.83,4.94,-54.75,61.8,-12.33,-6.71,2.56,0,0,0.69,1.71,-4.44,3.61
18192800,10,31.38573,-97.190017,67695.21,124.89,29.09,76.68,4.94,-54.75,61.2,-12.51,-6.96,2.56,0.01,0.01,0.69,2.07,-4.51,3.55
18192900,10,31.385673,-97.18991,67715.89,120.14,27.55,76.68,4.94,-54.75,61.8,-12.51,-6.71,2.26,0.01,0,0.65,1.96,-4.27,3.52
18192900,10,31.385673,-97.18991,67715.89,120.14,27.55,76.44,5,-54.75,61.8,-12.57,-7.02,2.69,0.01,0,0.66,1.78,-4.35,3.54
18193000,10,31.385612,-97.189796,67725.72,120.14,27.55,76.68,4.94,-55,61.4,-12.33,-6.9,2.62,0,0.01,0.65,1.96,-4.6,3.59
18193100,10,31.385534,-97.189689,67735.9,120.14,27.55,76.68,4.94,-54.75,61.4,-12.39,-7.14,2.5,0.01,0.01,0.65,2.16,-4.24,3.56
18193200,10,31.385448,-97.189598,67746.39,136.68,30.25,76.68,4.94,-54.75,61.3,-12.45,-6.9,2.38,0.01,0,0.66,1.69,-4.26,3.6
18193300,10,31.38536,-97.189506,67758.53,136.68,30.25,76.68,5,-54.75,61.3,-12.39,-7.08,2.38,-0.12,0,0.68,1.9,-4.59,3.59
18193300,10,31.38536,-97.189506,67758.53,136.68,30.25,76.44,5,-54.75,61.2,-12.45,-6.96,2.32,0,0.01,0.66,2.13,-4.41,3.52
18193400,10,31.385278,-97.189407,67758.53,132.87,28.03,76.44,5,-54.75,61.6,-12.63,-7.02,2.69,0,0,0.68,1.92,-4.18,3.54
18193500,10,31.385196,-97.189315,67782.82,135.71,29.79,76.44,5,-54.75,61.6,-12.45,-7.02,2.5,0,0,0.67,1.69,-4.41,3.61
18193500,10,31.385196,-97.189315,67782.82,135.71,29.79,76.68,5,-54.75,61.6,-12.33,-6.84,2.26,-0.01,0,0.67,1.96,-4.63,3.62
18193600,10,31.385108,-97.189224,67793.64,138.16,29.26,76.28,4.94,-54.75,61.6,-12.63,-6.96,2.32,0,0.01,0.65,2.21,-4.25,3.59
18193700,10,31.385025,-97.189132,67805.78,138.16,29.26,76.44,4.94,-54.75,61.2,-12.57,-6.96,2.32,0,0,0.63,1.84,-4.13,3.57
18193800,10,31.384952,-97.189033,67816.28,129.68,27.03,76.28,5,-54.75,61.5,-12.51,-6.96,2.32,-0.01,0,0.63,1.74,-4.45,3.6
18193900,10,31.384885,-97.188934,67827.43,129.68,27.03,76.44,5,-54.75,61.5,-12.51,-6.71,2.87,-0.02,0.01,0.63,1.99,-4.59,3.59
18193900,10,31.384885,-97.188934,67827.43,129.68,27.03,76.44,5,-54.75,61.5,-12.27,-7.26,2.32,-0.02,0,0.65,2.17,-4.45,3.56
18194000,10,31.384826,-97.188835,67827.43,125.46,25.72,76.44,5,-54.75,60.9,-12.63,-7.26,2.26,-0.02,0,0.65,2.03,-4.21,3.55
18194100,10,31.384767,-97.188735,67848.1,125.46,25.72,76.28,5,-54.75,60.9,-12.21,-7.14,2.38,-0.02,0,0.67,1.76,-4.2,3.57
18194200,10,31.384702,-97.188636,67859.25,129.01,26,76.28,5,-54.75,61,-12.51,-6.84,2.44,-0.03,0,0.67,1.78,-4.54,3.6
18194200,10,31.384702,-97.188636,67859.25,129.01,26,76.28,5,-54.75,61,-12.27,-6.96,2.44,-0.03,0,0.69,2.01,-4.57,3.58
18194300,10,31.384639,-97.188545,67870.74,129.01,26,76.04,5,-54.75,61.1,-12.45,-6.71,2.56,-0.03,0.01,0.67,2.15,-4.45,3.55
18194400,10,31.384574,-97.188446,67882.88,126.95,26.85,76.04,5,-54.75,61.4,-12.27,-6.96,2.32,-0.03,0,0.65,2.08,-4.27,3.54
18194500,10,31.38451,-97.188346,67892.39,126.95,26.85,76.04,5,-54.75,61.4,-12.39,-6.84,2.38,-0.03,0,0.63,1.92,-4.2,3.52
18194500,10,31.38451,-97.188346,67892.39,126.95,26.85,76.28,5,-54.75,61,-12.51,-6.77,2.69,-0.03,0.01,0.64,1.81,-4.23,3.53
18194600,10,31.384431,-97.188262,67892.39,137.51,27.95,76.28,5,-54.75,61,-12.57,-6.84,2.69,-0.03,0,0.64,1.72,-4.35,3.57
18194700,10,31.38434,-97.188179,67892.39,143.36,29.01,76.28,5,-54.75,61.1,-12.21,-6.84,2.44,-0.03,0,0.67,1.77,-4.53,3.61
18194800,10,31.384243,-97.188102,67924.87,144.91,29.58,76.04,5.06,-54.75,61.4,-12.57,-7.08,2.62,-0.04,0,0.66,1.88,-4.62,3.63
18194800,10,31.384243,-97.188102,67924.87,144.91,29.58,76.28,5.06,-54.75,61.4,-12.27,-6.9,2.5,-0.03,0,0.68,1.99,-4.62,3.6
18194900,9,31.384145,-97.188018,67934.39,144.91,29.58,76.28,5.06,-54.75,61,-12.27,-6.71,2.44,-0.04,0.01,0.67,2.09,-4.55,3.57
18195000,10,31.38405,-97.187934,67944.56,139.79,29.97,76.04,5.06,-54.75,61.4,-12.45,-6.96,2.32,-0.04,0,0.66,2.15,-4.5,3.58
18195100,10,31.383956,-97.187843,67955.39,139.79,29.97,76.04,5.06,-54.75,61.4,-12.57,-6.84,2.56,-0.05,0.01,0.65,2.2,-4.49,3.6
18195200,10,31.383859,-97.187759,67967.53,141.37,30.67,76.04,5.06,-54.75,61.4,-12.51,-6.9,2.56,-0.04,0,0.63,2.23,-4.45,3.6
18195200,10,31.383859,-97.187759,67967.53,141.37,30.67,76.04,5.06,-54.75,61,-12.51,-6.84,2.5,-0.04,0,0.66,2.25,-4.44,3.6
18195300,10,31.383769,-97.187667,67967.53,136.66,29.47,75.89,5.06,-54.75,61.4,-12.51,-7.51,2.44,-0.04,0,0.67,2.18,-4.41,3.56
18195400,10,31.383691,-97.187568,67990.49,130.67,28.27,75.89,5.06,-54.75,61.3,-12.45,-6.9,2.44,-0.05,0.01,0.65,2.12,-4.38,3.54
18195400,10,31.383691,-97.187568,67990.49,130.67,28.27,75.89,5.06,-54.75,61.3,-12.45,-6.96,2.44,-0.04,0.01,0.66,2.14,-4.38,3.55
18195500,10,31.383619,-97.187469,68002.3,130.67,28.27,76.04,5.06,-54.75,60.9,-12.33,-6.84,2.75,-0.04,0,0.67,2.18,-4.5,3.58
18195600,10,31.383544,-97.187377,68014.44,130.67,28.27,75.89,5.06,-54.75,60.9,-12.21,-7.26,2.81,-0.04,0,0.65,2.15,-4.55,3.6
18195700,10,31.383462,-97.187294,68026.58,138.61,27.37,75.89,5.06,-54.75,60.9,-12.15,-6.96,2.5,-0.04,0.01,0.64,2.06,-4.65,3.63
18195800,9,31.383384,-97.18721,68038.39,138.61,27.37,75.89,5.06,-54.75,60.9,-12.51,-6.96,2.56,-0.04,0.01,0.65,1.99,-4.58,3.58
18195800,9,31.383384,-97.18721,68038.39,138.61,27.37,75.89,5.06,-54.5,60.9,-12.27,-7.08,2.62,-0.04,0,0.64,1.93,-4.53,3.55
18195900,9,31.383312,-97.187133,68038.39,136.79,24.78,75.89,5.06,-54.75,60.7,-12.82,-6.84,2.5,-0.04,0.01,0.64,1.81,-4.5,3.58
18200000,10,31.383234,-97.187057,68064.96,143.76,24.78,75.65,5.06,-54.75,61.2,-12.39,-7.08,2.87,-0.04,0.01,0.66,1.72,-4.35,3.58
18200000,10,31.383234,-97.187057,68064.96,143.76,24.78,75.89,5.06,-54.75,61.2,-12.51,-7.14,2.44,-0.03,0.01,0.67,1.77,-4.19,3.56
18200100,10,31.383144,-97.187004,68079.07,150.79,25.86,75.89,5.06,-54.75,61.2,-12.63,-7.08,2.62,-0.03,0,0.68,2.04,-4.11,3.56
18200200,10,31.383054,-97.186943,68089.25,150.79,25.86,75.65,5.06,-54.75,60.9,-12.21,-6.96,2.62,-0.04,0,0.69,2.16,-4.33,3.55
18200300,10,31.382966,-97.186882,68099.75,146.96,24.55,75.65,5.06,-54.75,61.2,-12.51,-6.9,2.38,-0.03,0,0.67,2.13,-4.44,3.55
18200400,10,31.382884,-97.186813,68110.57,146.96,24.55,75.49,5.06,-54.75,61.2,-12.45,-7.02,2.44,-0.02,0,0.67,2.04,-4.52,3.55
18200400,10,31.382884,-97.186813,68110.57,146.96,24.55,75.65,5.06,-54.75,61.2,-12.51,-7.08,2.5,-0.03,0,0.67,1.84,-4.51,3.57
18200500,10,31.382795,-97.186744,68110.57,148.55,27.18,75.65,5.13,-54.75,60.8,-12.45,-6.96,2.81,-0.02,0.01,0.64,1.69,-4.3,3.6
18200600,10,31.382694,-97.186683,68132.55,148.55,27.18,75.65,5.13,-54.75,60.8,-12.33,-6.77,2.38,-0.02,0.01,0.62,1.93,-4.09,3.58
18200700,10,31.382589,-97.186614,68143.71,146.14,28.9,75.65,5.06,-54.75,60.9,-12.33,-6.96,2.56,-0.03,0.01,0.67,2.2,-4.37,3.58
18200700,10,31.382589,-97.186614,68143.71,146.14,28.9,75.65,5.06,-54.75,60.9,-12.57,-6.77,2.81,-0.02,0.01,0.66,2.13,-4.49,3.55
18200800,10,31.382495,-97.186538,68153.55,146.14,28.9,75.49,5.13,-54.75,60.8,-12.39,-7.26,2.62,-0.02,0,0.65,1.98,-4.59,3.58
18200900,10,31.382402,-97.186447,68164.71,137.74,30.37,75.49,5.13,-54.75,61.2,-12.45,-6.59,2.5,-0.02,-0.12,0.67,1.75,-4.43,3.57
18201000,10,31.382303,-97.186355,68176.18,137.74,30.37,75.49,5.13,-54.75,61.2,-12.51,-6.71,2.56,-0.02,0.01,0.69,1.82,-4.16,3.56
18201000,10,31.382303,-97.186355,68176.18,137.74,30.37,75.49,5.13,-54.75,61.2,-12.51,-6.84,2.32,-0.02,0,0.67,2.14,-4.22,3.56
18201100,10,31.382202,-97.186279,68176.18,147.22,29.56,75.26,5.13,-54.75,61.2,-12.51,-6.96,2.56,-0.02,0,0.64,2.09,-4.57,3.58
18201200,10,31.382101,-97.186203,68176.18,145.42,28.69,75.49,5.13,-54.75,60.8,-12.27,-7.02,2.38,-0.02,0,0.64,1.89,-4.6,3.59
18201300,10,31.382003,-97.186126,68214.9,145.03,29.21,75.49,5.13,-54.75,61.1,-12.15,-6.59,2.56,-0.02,0.01,0.64,1.72,-4.42,3.59
18201300,10,31.382003,-97.186126,68214.9,145.03,29.21,75.26,5.13,-54.75,61.1,-12.63,-6.71,2.62,-0.02,0,0.71,1.88,-4.16,3.54
18201400,10,31.381902,-97.186058,68228.03,145.03,29.21,75.49,5.13,-54.75,60.7,-12.45,-6.9,2.56,-0.02,0.01,0.67,2.2,-4.34,3.57
18201500,10,31.381797,-97.186012,68239.83,161.2,27.11,75.49,5.13,-54.75,61.1,-12.45,-7.32,2.56,-0.02,0,0.66,2.1,-4.6,3.61
18201600,10,31.38169,-97.185974,68250.99,161.2,27.11,75.26,5.13,-54.75,61.1,-12.63,-7.08,2.32,-0.03,0,0.69,1.86,-4.57,3.6
18201700,10,31.381587,-97.18592,68262.14,160.95,27.16,75.26,5.13,-54.75,61.1,-12.27,-6.96,2.56,-0.02,0,0.69,1.72,-4.32,3.59
18201700,10,31.381587,-97.18592,68262.14,155.58,28.1,75.26,5.13,-54.75,60.8,-12.08,-6.77,2.2,-0.02,0,0.65,1.82,-4.21,3.56
18201800,10,31.381483,-97.185867,68273.63,153.32,27.88,75.26,5.13,-54.75,61.1,-12.21,-6.96,2.56,-0.03,0,0.69,2.13,-4.28,3.55
18201900,10,31.381381,-97.185813,68285.44,153.32,27.88,75.26,5.19,-54.75,61,-12.57,-6.84,2.38,-0.03,0,0.63,2.13,-4.63,3.63
18201900,10,31.381381,-97.185813,68285.44,159.64,26.73,75.26,5.13,-54.75,61,-12.27,-6.96,2.38,-0.02,0,0.61,1.87,-4.65,3.64
18202000,10,31.381278,-97.185775,68295.6,159.64,26.73,75.26,5.13,-54.75,60.7,-12.21,-6.9,2.38,-0.03,0,0.64,1.7,-4.47,3.62
18202100,10,31.381179,-97.185729,68308.73,159.64,26.73,75.26,5.13,-54.75,60.7,-12.51,-6.77,2.38,-0.03,0,0.67,1.72,-4.23,3.58
18202200,10,31.381088,-97.185661,68322.18,144.96,27.58,75.1,5.13,-54.75,60.7,-12.27,-7.02,2.81,-0.02,0.01,0.65,1.87,-4.18,3.56
18202300,10,31.381,-97.185592,68336.28,144.96,27.58,74.86,5.13,-54.75,60.7,-12.27,-6.71,2.56,-0.04,0,0.71,2.09,-4.24,3.52
18202300,10,31.381,-97.185592,68336.28,144.96,27.58,75.1,5.13,-54.75,60.7,-12.15,-6.84,2.56,-0.04,0.01,0.72,2.17,-4.53,3.59
18202400,10,31.38091,-97.185531,68346.46,151.44,25.75,75.1,5.13,-54.75,61,-12.39,-6.77,2.5,-0.04,0,0.65,1.96,-4.65,3.63
18202500,10,31.380817,-97.185478,68357.28,151.44,25.75,75.1,5.13,-54.75,61,-12.63,-6.96,2.44,-0.04,0,0.66,1.8,-4.53,3.59
18202500,10,31.380817,-97.185478,68357.28,155.58,25.52,75.1,5.19,-54.75,61,-12.57,-6.77,2.56,-0.05,0,0.66,1.77,-4.44,3.58
18202600,10,31.380725,-97.185424,68357.28,149.71,26.16,74.7,5.19,-54.75,61,-12.21,-7.02,2.5,-0.04,0,0.65,1.74,-4.34,3.56
18202700,10,31.380634,-97.185363,68357.28,151.98,25.94,74.86,5.19,-54.75,60.7,-12.39,-6.96,2.56,-0.05,0,0.73,1.85,-4.19,3.56
18202800,10,31.380538,-97.185317,68396.33,160.67,25.98,74.7,5.19,-54.75,61.1,-12.27,-6.77,2.62,-0.04,0,0.69,2.15,-4.18,3.59
18202800,10,31.380538,-97.185317,68396.33,160.67,25.98,74.7,5.19,-54.75,61.1,-12.27,-6.59,2.44,-0.04,0,0.65,2.25,-4.34,3.59
18202900,10,31.380432,-97.185295,68409.12,160.67,25.98,74.7,5.19,-54.75,60.5,-12.21,-7.02,2.5,-0.05,0,0.72,2.2,-4.45,3.57
18203000,10,31.380334,-97.185272,68421.26,164.78,25.36,74.7,5.19,-55,61.1,-12.39,-6.9,2.5,-0.05,0,0.69,2.15,-4.49,3.57
18203100,10,31.380245,-97.185234,68434.71,164.78,25.36,74.7,5.19,-54.75,61.1,-12.21,-6.84,2.81,-0.04,0,0.63,2.08,-4.5,3.55
18203200,10,31.380151,-97.185188,68448.17,157.81,24.96,74.7,5.19,-54.75,61.1,-12.51,-6.96,2.5,-0.03,0,0.66,1.84,-4.58,3.62
18203200,10,31.380151,-97.185188,68448.17,161.57,25.46,74.7,5.19,-54.75,60.7,-12.39,-6.9,2.5,-0.04,0.01,0.63,1.63,-4.48,3.68
18203300,10,31.380052,-97.185157,68448.17,166.3,26.63,74.7,5.13,-54.75,61.1,-12.45,-7.08,2.44,-0.04,0,0.66,1.63,-4.25,3.66
18203400,10,31.379955,-97.185119,68472.12,160.04,24.91,74.7,5.19,-54.75,61.1,-12.51,-7.02,2.26,-0.04,0,0.72,1.74,-4.26,3.57
18203400,10,31.379955,-97.185119,68472.12,160.04,24.91,74.7,5.19,-54.75,61.1,-12.57,-6.71,2.62,-0.05,0,0.66,1.81,-4.2,3.55
18203500,10,31.379867,-97.185073,68484.91,160.04,24.91,74.7,5.19,-54.75,60.7,-12.33,-7.32,2.32,-0.04,0.12,0.67,1.93,-4.2,3.54
18203600,10,31.379787,-97.18502,68498.03,160.04,24.91,74.7,5.19,-54.75,60.7,-12.15,-7.02,2.69,-0.05,0,0.69,2.1,-4.22,3.55
18203700,8,31.379705,-97.184974,68508.53,159.52,22.88,74.7,5.19,-54.75,60.5,-12.21,-6.84,2.62,-0.05,0,0.63,2.24,-4.41,3.61
18203800,9,31.379615,-97.184944,68522.64,159.52,22.88,74.7,5.19,-54.75,60.5,-12.33,-6.9,2.5,-0.04,0,0.5,2.21,-4.46,3.59
18203800,9,31.379615,-97.184944,68522.64,159.52,22.88,74.54,5.19,-54.75,60.7,-12.39,-7.14,2.44,-0.04,0,0.63,2.17,-4.42,3.56
18203900,10,31.379535,-97.184906,68535.44,155.49,21.53,74.7,5.25,-54.75,61,-12.45,-6.84,2.56,-0.04,0,0.64,2.15,-4.46,3.55
18204000,10,31.379459,-97.184875,68548.89,155.49,21.53,74.54,5.19,-54.75,61,-12.33,-7.26,2.44,-0.04,0,0.69,1.98,-4.57,3.57
18204000,10,31.379459,-97.184875,68548.89,160.63,21.01,74.54,5.19,-54.75,61,-12.27,-6.96,2.38,-0.05,0,0.66,1.88,-4.59,3.61
18204100,10,31.379379,-97.184852,68548.89,169.92,21.96,74.54,5.19,-54.75,61,-12.39,-6.9,2.5,-0.05,0.01,0.66,1.75,-4.54,3.63
18204200,10,31.379293,-97.184837,68548.89,169.92,22.72,74.54,5.25,-54.5,60.6,-12.21,-6.96,2.44,-0.05,0,0.69,1.69,-4.47,3.65
18204300,10,31.379207,-97.184814,68592.19,162.66,21.75,74.54,5.19,-54.75,61,-12.45,-7.08,2.5,-0.05,0,0.7,1.73,-4.46,3.6
18204300,10,31.379207,-97.184814,68592.19,162.66,21.75,74.31,5.19,-54.75,61,-12.27,-6.9,2.38,-0.04,0,0.64,1.76,-4.42,3.57
18204400,10,31.379131,-97.184783,68607.94,162.66,21.75,74.54,5.25,-54.75,60.6,-12.51,-6.71,2.56,-0.05,0.01,0.68,1.74,-4.28,3.58
18204500,10,31.379053,-97.184753,68622.05,165.82,20.52,74.54,5.19,-54.75,61.1,-12.39,-6.96,2.26,-0.05,0,0.63,1.77,-4.15,3.61
18204600,10,31.378969,-97.184738,68636.49,165.82,20.52,74.54,5.25,-54.75,61.1,-12.39,-6.53,2.5,-0.05,0,0.67,1.76,-4.13,3.6
18204700,10,31.378889,-97.184707,68650.27,165.7,21.32,74.15,5.25,-54.75,61.1,-12.45,-6.65,2.62,-0.04,0,0.68,1.77,-4.17,3.57
18204700,10,31.378889,-97.184707,68650.27,159.51,20.52,74.54,5.25,-54.75,61.1,-12.51,-7.08,2.5,-0.05,0,0.65,1.76,-4.18,3.58
18204800,10,31.378816,-97.184646,68650.27,147.47,21.25,74.31,5.25,-54.75,60.7,-12.45,-7.14,2.62,-0.05,0,0.64,1.75,-4.24,3.58
18204900,10,31.378746,-97.184585,68675.53,147.42,20.18,74.31,5.25,-54.75,61,-12.33,-6.71,2.2,-0.05,0,0.68,1.82,-4.21,3.56
18204900,10,31.378746,-97.184585,68675.53,147.42,20.18,74.31,5.25,-54.75,61,-12.21,-7.02,2.26,-0.04,0,0.63,1.86,-4.12,3.58
18205000,10,31.378675,-97.184539,68688.32,147.42,20.18,73.91,5.25,-54.75,60.7,-12.15,-6.96,2.62,-0.05,0,0.66,1.83,-4.16,3.58
18205100,10,31.378602,-97.184501,68699.81,147.42,20.18,74.31,5.25,-54.75,60.7,-12.57,-6.96,2.44,-0.05,0,0.65,1.74,-4.21,3.58
18205200,10,31.378532,-97.184448,68710.64,146.67,20.75,74.15,5.31,-54.75,60.7,-12.33,-6.65,2.38,-0.04,0,0.64,1.71,-4.26,3.6
18205300,10,31.378465,-97.184394,68722.78,146.67,20.75,74.15,5.25,-54.75,60.7,-12.33,-6.77,2.32,-0.04,0,0.64,1.71,-4.29,3.59
18205300,10,31.378465,-97.184394,68722.78,146.67,20.75,74.15,5.25,-54.75,60.7,-12.39,-7.02,2.5,-0.05,0,0.65,1.71,-4.29,3.59
18205400,10,31.378465,-97.184394,68722.78,146.67,20.75,74.15,5.25,-54.75,61.1,-12.7,-7.08,2.44,-0.05,0,0.65,1.73,-4.23,3.59
18205500,10,31.378335,-97.184349,68746.39,146.67,20.75,74.15,5.25,-54.75,61.1,-12.45,-6.9,2.26,-0.04,0,0.66,1.72,-4.23,3.58
18205500,10,31.378335,-97.184349,68746.39,169.08,16.04,74.15,5.25,-54.75,61.1,-12.21,-6.53,2.56,-0.05,0.01,0.68,1.72,-4.31,3.57
18205600,10,31.378276,-97.184349,68760.17,166.63,15.72,74.15,5.25,-55,61.1,-12.51,-6.96,2.26,-0.05,0,0.67,1.71,-4.38,3.59
18205700,10,31.378215,-97.184333,68760.17,161.44,16.43,74.15,5.25,-55,60.7,-12.39,-6.84,2.56,-0.05,0,0.66,1.72,-4.47,3.6
18205800,10,31.378154,-97.18431,68784.78,162.88,16.49,74.15,5.31,-55,61.1,-12.27,-7.02,2.56,-0.05,0.01,0.68,1.74,-4.49,3.6
18205800,10,31.378154,-97.18431,68784.78,162.88,16.49,74.15,5.25,-55,61.1,-12.57,-6.71,2.44,-0.05,0.01,0.67,1.71,-4.43,3.6
18205900,10,31.378093,-97.184295,68797.25,162.88,16.49,73.91,5.25,-55,60.7,-12.57,-7.14,2.5,-0.04,0,0.62,1.69,-4.45,3.63
18210000,10,31.37803,-97.18428,68809.71,163.88,15.62,74.15,5.25,-55.25,61,-12.15,-7.14,2.32,-0.05,0,0.64,1.76,-4.49,3.6
18210100,10,31.377973,-97.184249,68822.51,163.88,15.62,73.76,5.25,-55.25,61,-12.21,-6.96,2.26,-0.04,0,0.65,1.8,-4.54,3.6
18210200,10,31.377912,-97.184204,68835.3,153.98,17.03,73.91,5.31,-55.25,61,-12.63,-7.08,2.56,-0.05,0.01,0.65,1.86,-4.58,3.61
18210200,10,31.377912,-97.184204,68835.3,153.98,17.03,73.91,5.31,-55.25,60.6,-12.51,-7.08,2.44,-0.04,0,0.66,1.91,-4.61,3.6
18210300,10,31.377857,-97.18415,68846.14,143.21,19.08,73.91,5.31,-55.25,61,-12.21,-6.84,2.56,-0.05,0.01,0.7,1.87,-4.6,3.6
18210400,10,31.377796,-97.184104,68858.6,148.53,17.65,73.76,5.31,-55.25,61,-12.45,-7.14,2.5,-0.05,0.01,0.66,1.83,-4.59,3.63
18210400,10,31.377796,-97.184104,68858.6,148.53,17.65,73.91,5.31,-55.25,61,-12.45,-6.59,2.69,-0.04,0,0.67,1.86,-4.57,3.58
18210500,9,31.377737,-97.184066,68870.08,148.53,17.65,73.76,5.31,-55.25,60.6,-12.39,-7.14,2.38,-0.05,0,0.66,1.92,-4.62,3.61
18210600,10,31.377676,-97.184013,68880.58,148.53,17.65,73.76,5.31,-55.25,60.6,-12.39,-6.84,2.32,-0.05,0,0.63,1.96,-4.62,3.61
18210700,10,31.377616,-97.183967,68891.74,146.59,18.17,73.52,5.31,-55.25,60.6,-12.63,-7.02,2.2,-0.05,0.12,0.64,1.98,-4.64,3.62
18210800,10,31.377555,-97.183937,68905.85,146.59,18.17,73.52,5.31,-55.25,60.6,-12.51,-6.96,2.44,-0.05,0.01,0.68,1.91,-4.58,3.59
18210800,10,31.377555,-97.183937,68905.85,146.59,18.17,73.52,5.31,-55.25,60.8,-12.51,-7.02,2.44,-0.05,0,0.65,1.79,-4.56,3.63
18210900,10,31.3775,-97.183921,68918.32,171.09,14.45,73.36,5.31,-55.25,61.1,-12.27,-6.9,2.32,-0.04,0,0.66,1.74,-4.53,3.62
18211000,10,31.377441,-97.183906,68930.12,171.09,14.45,73.52,5.31,-55.25,61.1,-12.45,-6.77,2.87,-0.05,0,0.7,1.79,-4.5,3.59
18211000,10,31.377441,-97.183906,68930.12,165.98,14.63,73.52,5.31,-55.25,61.1,-12.57,-6.84,2.62,-0.05,0,0.69,1.79,-4.52,3.6
18211100,10,31.377384,-97.183883,68930.12,155.31,15.77,73.52,5.31,-55.25,61.1,-12.51,-6.77,2.56,-0.04,0,0.65,1.76,-4.47,3.6
18211200,10,31.37733,-97.183853,68930.12,153.04,15.03,73.52,5.31,-55.5,60.7,-12.51,-6.9,2.75,-0.04,0,0.65,1.73,-4.38,3.58
